28075473	TLR4	Toll-like receptor 4
28098423	BDNF	brain-derived neurotrophic factor
28098423	Dox	doxorubicin
28098423	TrkB	tropomyosin-related kinase B
28101574	DEGs	differentially expressed genes
28101574	HCC	hepatocellular carcinoma
28101574	NIMA	Never in mitosis gene A
28101574	TCGA	The Cancer Genome Atlas
28148288	CSC	cancer stem cell
28148288	EGFR	Epidermal Growth Factor Receptor
28151486	BIK	BCL2-interacting killer
28151486	EMT	epithelial-mesenchymal transition
28204828	KO	knockout
28204828	MI	myocardial infarction
28204828	Pten	phosphatase and tensin homolog
28204828	RT-qPCR	reverse transcription-quantitative polymerase chain reaction
28204828	TGF	transforming growth factor
28204828	TUNEL	terminal deoxynucleotidyltransferase-mediated dUTP nick-end labelling
28204828	VEGF	vascular endothelial growth factor
28204828	WT	wile-type
28204828	a-SMA	a-smooth muscle actin
28259923	CRC	Colorectal adenocarcinoma
28259923	EMT	Epithelial-mesenchymal transition
28259923	PLAGL2	pleomorphic adenoma gene like-2
28260056	IGF-1	Insulin-like growth factor-1
28260056	IGF-1R	IGF-1 receptor
28260056	PI3K	phosphatidylinositol 3-kinase
28260056	ROS	reactive oxygen species
28260056	mTOR	/mammalian target of rapamycin
28260077	Bcl-2	B cell lymphoma-2
28260077	CIN	Contrast-induced nephropathy
28260110	FASN	Fatty acid synthase
2828430	HBL	hypobetalipoproteinemia
28346429	LKB1	Liver kinase B1
28346429	Sp1	specificity protein 1
28346429	VEGF	Vascular endothelial growth factor
28348168	FGFR2	FGF receptor 2
28368423	B-NHL	B-cell non-Hodgkin lymphoma
28368423	BCR	B-cell receptor
28368537	LE	luminal epithelium
28368537	LIF	leukemia inhibitory factor
28368537	LIFR	LIF receptor expression
28368537	STAT	kinase-signal transducer and activation of transcription
28393239	MMP-2	matrix metalloproteinase-2
28398555	NCS	neuronal calcium sensor
28411266	OR	odds ratio
28416580	ICH	Intracerebral hemorrhage
28416580	TSPO	translocator protein
28428256	ALI	acute lung injury
28428256	EC	endothelial cell
28428256	LPS	lipopolysaccharide
28428256	PGA2	prostaglandin A2
28468941	PAH	pulmonary arterial hypertension
28472177	GO	gene ontology
28472177	HMGB1	"High Mobility Group-Box 1
28472177	IPA	Ingenuity Pathway Analysis
28472177	KDs	knockdowns
28481876	MCM	Miniature chromosome maintenance
28487437	GcgR	Glucagon receptor
28487437	Gcgr(-/-)	GcgR knockout
28512644	SNPs	single polymorphism mutation
28518143	CaSR	calcium sensing receptor
28518143	DCM	Diabetic cardiomyopathy
28518143	HG	high glucose
2852474	CGKD	complex glycerol kinase deficiency
2852474	DMD	Duchenne muscular dystrophy
2852474	GK	glycerol kinase
2852474	GTD	gonadotropin deficiency
2852474	OTC	ornithine transcarbamylase
28584052	XLID	X-linked intellectual disability
28604678	ESCRT	endosomal sorting complex required for transport
2862466	CAH	chronic active hepatitis
28650467	ALL	acute lymphoblastic leukemia
28650467	ca1	carbonic anhydrase 1
28650467	oprm1	opioid receptor mu 1
28650467	ube2c	ubiquitin-conjugating enzyme E2C
28660748	AT1a	angiotensin II subtype receptor 1a
28660748	AT1aKO	AT1a knockout mice
28660748	BM	bone marrow
28660748	CRC	colorectal cancer
28660748	TGF-b1	transforming growth factor- b1
28687665	MTs	Microtubules
28687665	N-C	nucleus-centrosome
28747658	G	Glycine
28777492	EpCAM	epithelial cell adhesion molecule
28777492	HCC	hepatocellular carcinomas
28777492	IL	interleukin
28777492	STAT3	signal transducer and activator of transcription 3
2884570	PAH	phenylalanine hydroxylase
2884570	PKU	Phenylketonuria
2884570	RFLP	restriction fragment-length polymorphism
2884595	BSA	bovine serum albumin
28846666	ELISA	Enzyme linked immunosorbent assay
28846666	GDM	Gestational diabetes mellitus
28846666	IL-6	Interleukin 6
28846666	MALDI-TOF-MS	Matrix-assisted laser desorption ionization time of flight mass spectrometry
28846666	SNPs	Single Nucleotide Polymorphisms
28846666	SNPs	single nucleotide polymorphisms
28846666	TNF-alpha	Tumor Necrosis Factor alpha
28851297	LYAR	Ly-1 antibody reactive clone
28883039	BICD2	Bicaudal D2
2894613	VHL	Von Hippel-Lindau disease
2895982	OCRL	oculocerebrorenal syndrome
29045486	HIF-1a	Hypoxia Inducible Factor-1a
29045486	TD	thiamine deficiency
2907577	ARF	acute renal failure
2910902	HPRT	hypoxanthine-guanine phosphoribosyltransferase
2912069	G6PD	glucose 6-phosphate dehydrogenase
2912886	CNSHA	chronic nonspherocytic hemolytic anemia
2912886	FAP	familial amyloidotic polyneuropathy
2912886	G6PD	glucose-6-phosphate dehydrogenase
29183288	AHR	airway hyperresponsiveness
29183288	ARG1	arginase1
29183288	OVA	ovalbumin
29222418	HEB	HeLa E-box binding protein
2924746	AED	antiepileptic drug
2924746	CBZ	Carbamazepine
2924746	HFDE	hexafluorodiethyl ether
2924746	MES	maximal electroshock
2927388	FIGE	field inversion gel electrophoresis
2927388	kb	kilobases
2983630	MHPG	3-methoxy-4-hydroxyphenethyleneglycol
2989709	AAT	alpha-antitrypsin
2995231	BMD	Becker muscular dystrophy
2995231	DMD	Duchenne muscular dystrophy
3012567	PWS	Prader-Willi syndrome
3014348	BMD	Becker muscular dystrophy
3014348	DMD	Duchenne muscular dystrophy
3015567	irCRF	immunoreactive corticotropin-releasing factor
3029599	HPRT	hypoxanthine-guanosine phosphoribosyl transferase
3031535	THC	9-tetrahydrocannabinol
3032521	ESD	esterase D gene
30442153	AD	Alzheimer's disease
30442153	ER	endoplasmic reticulum
30442153	RA	reactive astrogliosis
30442153	SOCE	store-operated Ca2+ entry
30442153	UPR	unfolded protein response
30836660	ECM	extracellular matrix
30836660	EMT	epithelial-mesenchymal transition
30836660	FA	folic acid
30836660	MAPK	mitogen-activated protein kinases
30836660	RIF	renal interstitial fibrosis
30836660	Sal	Salidroside
30836660	TGF	transforming growth factor
30836660	UUO	unilateral ureteric obstruction
3084231	CNS	central nervous system
3125768	ICP	Intracranial pressure
3155884	ISO	isoproterenol
3162536	kb	kilobases
31944312	RSV	respiratory syncytial virus
31944312	hAdV	human adenovirus
31944312	hRV	human rhinovirus
31967321	RSCU	relative synonymous codon usage
3198117	G6PD	glucose-6-phosphate dehydrogenase
31981224	CoVs	Coronaviruses
31986261	SARS	severe acute respiatory syndrome
31986264	ICU	intensive care unit
31992387	EVAg	European Virus Archive - Global
31994738	FUBAR	Fast Unconstrained Bayesian Approximation
31995857	CI	confidence interval
31996437	ACE2	angiotensin-converting enzyme 2
31996437	RBD	receptor-binding domain
31996437	RBM	receptor-binding motif
31996437	SARS-CoV	SARS coronavirus
32004165	BAL	bronchoalveolar lavage
32004165	CoVs	coronaviruses
32004165	MERS	Middle East respiratory syndrome
32004165	SARS	severe acute respiratory syndrome
32007145	SARS	severe acute respiratory syndrome
32007643	SI	serial intervals
32014114	CrI	credibile interval
32014114	SARS-CoV	severe acute respiratory syndrome coronavirus
32015507	SARSr-CoV	severe acute respiratory syndrome-related coronaviruses
32017984	WHO	World Health Organization
32019669	SARS-CoV	severe acute respiratory syndrome-related coronavirus
32020374	AI	Augmented Intelligence
32020836	BALF	bronchoalveolar lavage fluid
32020836	CoVs	coronaviruses
32020836	mNGS	metagenomic next-generation sequencing
32022276	CTL	cytotoxic T lymphocyte
32023685	MERS-CoV	Middle East respiratory syndrome coronavirus
32023685	SARS-CoV	severe acute respiratory syndrome coronavirus
32023687	PR	pulmonary rehabilitation
32024089	CoV	coronaviruses
32024089	MERS	Middle East Respiratory Syndrome
32024089	SARS	Severe Acute Respiratory Syndrome
32024089	SI	serial intervals
32026671	ALT	Alanine aminotransferase
32026671	AST	aspartate aminotransferase
32026671	IL-2R	interleukin-2 receptor
32026671	LDH	lactate dehydrogenase
32026671	Scr	serum creatinine
32026671	TNF-alpha	tumor necrosis factor-alpha
32026671	Tbil	total bilirubin
32026671	hs-CRP	hypersensitive C reactive protein
32027036	BCoV	Bat coronavirus
32027573	GGO	ground grass opacity
32027631	HHS	Health and Human Services
32027631	WHO	World Health Organization
32027812	AEDT	Australian Eastern Daylight Time
32029004	WHO	World Health Organization
32031264	ARDS	acute respiratory distress syndrome
32031264	ELISA	enzyme-linked immunoassay
32031570	ICU	intensive care unit
32032682	WHO	World Health Organization
32033064	IFR	infection fatality risk
32035028	SARS	severe acute respiratory syndrome
32035430	CSECLS	Chinese Society of Extracorporeal Life Support
32035430	ECMO	extracorporeal membrane oxygenation
32035430	ELSO	Extracorporeal Life Support Organization
32035430	NCP	novel coronavirus pneumonia
32035997	HCoV	human coronaviruses
32035997	MERS	Middle East Respiratory Syndrome
32035997	SARS	Severe Acute Respiratory Syndrome
32036774	MERS-CoV	Middle East Respiratory Syndrome CoV
32036774	SARS-CoV	Severe Acute Respiratory Syndrome coronavirus
32036774	WHO	World Health Organization
32037389	SFJDC	Shufeng Jiedu Capsule
32040667	MERS	Middle East Respiratory Syndrome
32040667	RVIs	respiratory viral infections
32040667	SARS	Severe Acute Respiratory Syndrome
32040985	NCP	novel coronavirus pneumonia
32046815	EU/EEA	European Union/European Economic Area
32048163	ALB	albumin
32048163	ARB	angiotensin receptor blocker
32048163	ARDS	acute respiratory distress syndrome
32048163	CRP	C-reactive protein
32048163	LDH	lactate dehydrogenase
32048163	LYM	lymphocytes
32048163	NEU	neutrophils
32048815	SARS	severe acute respiratory syndrome
32048815	SEIR	susceptible-exposed-infected-removed
32049601	GGO	ground-glass opacity
32049601	RT-PCR	reverse-transcription-polymerase chain- reaction
32049687	SSCP	Severe Specific Contagious Pneumonia
32050080	AEDT	Australian Eastern Daylight Time
32050635	MERS	Middle East respiratory syndrome
32050635	SARS	severe acute respiratory syndrome
32051072	NICU	neonatal intensive care unit
32051074	NCP	novel coronavirus pneumonia
32052514	Covid-19	coronavirus disease 2019
32052918	MERS-CoV	Middle East respiratory syndrome coronavirus
32052918	SARS-CoV	severe acute respiratory syndrome coronavirus
32053470	GGO	ground glass opacities
32053579	PUIs	persons under investigation
32054787	MERS	Middle East Respiratory Syndrome
32054787	MERS-CoV	MERS coronavirus
32054787	SARS	Severe Acute Respiratory Syndrome
32055945	GGO	ground glass nodules
32055945	HRCT	High-resolution CT
32056249	MERS-CoV	Middle East respiratory syndrome coronavirus
32056249	SARS-CoV	severe acute respiratory syndrome coronavirus
32056407	COVID-19	coronavirus disease 2019
32057209	MERS	Middle East Respiratory Syndrome
32057209	RCT	randomized controlled trial
32057209	n-Cov	new Coronavirus
32057210	NCP	Novel Coronavirus Pneumonia
32057210	WHO	World Health Organization
32057211	NCP	novel coronavirus pneumonia
32057212	NCP	Novel coronavirus pneumonia
32060789	HR1	heptad repeat 1
32060789	RBD	receptor-binding domain
32060789	TARS-CoV	"transmissible acute respiratory syndrome coronavirus
32060789	WHO	World Health Organization
32062645	SARS-CoV-2	severe acute respiratory syndrome coronavirus 2
32062875	LDH	lactic dehydrogenase
32064854	NCP	Novelcoronavirus pneumonia
32065055	RBD	receptor-binding domain
32065348	CM	Chinese medicine
32065348	COVID-19	Corona Virus Disease 2019
32065348	COVID-19	corona virus disease 2019
32065348	SARS	severe acute respiratory syndrome
32066206	NCP	novel coronavirus pneumonia
32070465	COVID-19	coronavirus disease 2019
32072920	NCP	novel coronavirus pneumonia
32073161	SARS-CoV-2	severe acute respiratory syndrome coronavirus 2
32073213	FDP	fibrin degradation product
32073213	NCP	novel coronavirus pneumonia
32074480	AEDT	Australian Eastern Daylight Time
32074480	COVID-19	coronavirus disease 2019
32074516	nCoV	novel coronavirus 2019
32074516	nCoV-2019	Novel Coronavirus 2019
32074550	COVID-19	coronavirus disease 2019
32074786	EGJ	esophagogastricjunction
32074786	MDT	multidisciplinary therapy
32074786	NCP	novel coronavirus pneumonia
32075152	CI	confidence interval
32075152	cCFR	confirmed case fatality risk
32075786	SARS-Cov-2	severe acute respiratory syndrome coronavirus 2
32075786	covid-2019	coronavirus disease 2019
32075877	MCM	medical countermeasure
32075877	RBDs	receptor-binding domains
32075877	S	spike
32077115	COPD	Chronic obstructive pulmonary disease
32077115	COVID-19	Coronavirus Disease 2019
32077115	SARS-CoV-2	Severe Acute Respiratory Syndrome Coronavirus -2
32077660	ALB	albumin
32077660	ALT	alanine aminotransferase
32077660	AST	aspartate aminotransferase
32077660	TBil	total bilirubin
32077661	HME	heat-moisture exchanger
32077661	SBT	spontaneous breathing trial
32077664	NCP	Novel coronavirus pneumonia
32077664	NCP	novel coronavirus pneumonia
32077677	NCP	novel coronavirus pneumonia
32077789	COVID-19	Coronavirus Disease-19
32077789	COVID-19	coronavirus disease-19
32079638	HCoV-NL63	human coronavirus NL63
32080991	SARS-CoV-2	severe acute respiratory syndrome coronavirus 2
32080994	NCP	novel coronavirus pneumonia
32081428	ACE2	angiotensin converting enzyme 2
32081428	RBD	receptor binding domain
32081636	COVID-19	coronavirus disease-2019
32081636	SARS-CoV-2	Severe acute respiratory syndrome coronavirus 2
32081636	SARS-CoV-2	severe acute respiratory syndrome coronavirus 2
32081636	WHO	World Health Organization
32083328	FUBAR	fast-unconstrained Bayesian approximation
32083328	ORF1ab	Open Reading Frame 1ab
32083409	NCP	novel coronavirus pneumonia
32083985	COVID-19	Coronavirus Disease 2019
32083985	SARS-CoV-2	severe acute respiratory syndrome coronavirus 2
32084676	MDT	Multidisciplinary team
32084676	NCP	Novel coronavirus pneumonia
32086236	COVID-19	Coronavirus disease 2019
32086938	IoT	internet of things
32086938	MERS	Middle East Respiratory Syndrome
32086938	SARS	Severe Acute Respiratory Syndrome
32087623	NCP	novel coronavirus pneumonia
32087820	COVID-19	coronavirus disease 2019
32091134	SARS-CoV-2	severe acute respiratory syndrome coronavirus 2
32091414	COVID-19	corona virus disease 2019
32091414	CT	computed tomography
32091414	GGO	ground glass opacity
32091414	PII	pulmonary inflammation index
32091533	COVID-19	Coronavirus Disease 2019
32092296	NCIP	Novel coronavirus-infected pneumonia
32092392	ACE2	angiotensin-converting enzyme 2
32092539	ADE	antibody dependent enhancement
32092911	MERS-CoV	Middle East respiratory syndrome coronavirus
32092911	SARS-CoV	severe acute respiratory syndrome coronavirus
32092911	WHO	World Health Organization
32093211	MERS	Middle East Respiratory Syndrome
32093211	SARS	Severe Acute Respiratory Syndrome
32093211	WHO	World Health Organization
32094225	RDV	Remdesivir
32094225	RdRps	RNA-dependent RNA polymerases
32094225	SARS-CoV-2	severe acute respiratory syndrome coronavirus 2
32094336	TCGA	The Cancer Genome Atlas
32096366	COVID-19	corona virus disease-19
32096366	GGO	Ground-glass opacities
32096367	COVID-19	corona virus disease-19
32096367	PCT	procalcitonin
32096567	WHO	World Health Organization
32096611	ACE2	angiotensin-converting enzyme 2
32096611	MERS-CoV	Middle East respiratory syndrome coronavirus
32096611	SARS-CoV	severe acute respiratory syndrome coronavirus
32097725	CI	confidence interval
32097725	ML	Maximum-Likelihood
32098422	COVID-19	"coronavirus disease 2019"
32098422	HCoVs	human coronaviruses
32098422	SARS	severe acute respiratory syndrome
32098422	SARS-CoV-2	severe acute respiratory syndrome coronavirus 2
32098616	AEDT	Australian Eastern Daylight Time
32098616	COVID-19	coronavirus disease 2019
32100485	CT	computed tomography
32100486	COVID-19	Coronavirus disease 2019
32100667	WHO	World Health Organization
32100876	NCP	novel coronavirus pneumonia
32100876	RT-PCR	reverse transcription polymerase chain reaction
32100877	ACE2	Angiotensin Converting Enzyme 2
32100877	COVID-19	Coronavirus Disease 2019
32100877	MERS-CoV	Middle East respiratory syndrome coronavirus
32100877	RBD	receptor binding domain
32100877	SARS-CoV	severe respiratory syndrome coronavirus
32100978	NCP	novel coronavirus pneumonia
32100980	CRC	colorectal cancer
32100980	NCP	novel coronavirus pneumonia
32101510	COVID-19	Coronavirus Disease 2019
32101510	RT-PCR	reverse-transcription polymerase chain reaction
32102726	COVID-19	Coronavirus Disease 2019
32102777	CNCB	China National Center for Bioinformation
32102777	NGDC	/National Genomics Data Center
32102856	COVID-19	Coronavirus Disease 19
32104907	COVID-19	coronavirus disease-19
32104907	LPV	Lopinavir
32104911	TMRCA	the most recent common ancestor
32104915	MERS-CoV	Middle East respiratory syndrome coronavirus
32104915	SARS-CoV	severe acute respiratory syndrome coronavirus
32105468	PPIs	protein-protein interactions
32105632	ARDS	acute respiratory distress syndrome
32105632	ICU	intensive care unit
32105632	SARS-CoV-2	severe acute respiratory coronavirus 2
32105637	COVID-19	coronavirus disease 2019
32105637	SARS-CoV-2	severe acute respiratory syndrome coronavirus 2
32105680	COVID-19	Coronavirus Disease 2019
32105680	MERS	Middle East respiratory syndrome
32105680	SARS	severe acute respiratory syndrome
32106216	COVID-19	coronavirus disease 2019
32106216	WHO	World Health Organization
32106567	N	nucleocapsid
32106567	S	spike
32106567	SARS-CoV-2	Severe Acute Respiratory Syndrome Coronavirus 2
32107119	COVID-19	Coronavirus Disease 2019
32107119	MERS	Middle East Respiratory Syndrome
32107119	SARS-CoV-2	Severe Acute Respiratory Syndrome Coronavirus 2
32107577	CT	computed tomography
32107577	PCR	polymerase chain reaction
32108351	ARDS	acute respiratory distress syndrome
32108351	CT	computer tomography
32108351	MERS	Middle East Respiratory Syndrome
32108351	SARS	Severe Acute Respiratory Syndrome
32108351	SARS-CoV-2	Severe Acute Respiratory Syndrome Coronavirus 2
32108495	COVID-19	Coronavirus Disease 2019
32108495	COVID-19	coronavirus disease 2019
32108495	MERS	Middle East respiratory syndrome
32108495	SARS	severe acute respiratory syndrome
32108862	SARS	severe acute respiratory syndrome
32108862	SARSr-CoV	SARS-related coronavirus
32109013	CT	computed tomography
32109013	Covid-19	coronavirus disease 2019
32109013	ICU	intensive care unit
32109279	COVID-19	coronavirus disease-19
32109443	CT	computed tomography
32109443	NCP	novel coronavirus pneumonia
32110875	MERS-CoV	Middle East respiratory syndrome-Coronavirus
32110875	PRISMA	Preferred Reporting Items for Systematic Reviews and Meta-Analyses
32110875	RT-PCR	reverse transcription polymerase chain reaction
32110875	SARS	severe acute respiratory syndrome
32111113	PTE	pulmonary thromboembolism
32111113	VTE	venous thromboembolism
